report,vars,plot,label,label_short,sets,type
rpt_all_p2,C223a,C22,Die SL befördert die Teamarbeit im Kollegium.,Die SL befördert die Teamarbeit im Kollegium.,set01,leh
rpt_leh_bq_p1,C214W213,C21,"Die Schulleitung achtet darauf, dass die Medienkompetenzen des Kollegiums zielgerichtet weiterentwickelt werden.","Die SL achtet darauf, dass Medienkompetenzen des Kollegiums zielgerichtet weiterentwickelt werden.",set01,leh
rpt_leh_bq_p1,C214W213,W21,NA,"Die SL achtet darauf, dass Medienkompetenzen des Kollegiums zielgerichtet weiterentwickelt werden.",set01,leh
rpt_all_p2,B211A,B21,"Ich kann aus interessanten Angeboten auswählen (z. B. AGs, Projekte, Wahlfachangebote).",Ich kann aus interessanten Angeboten auswählen.,set01,sus
rpt_all_bq_p1,C214W213,W21,NA,"Die SL achtet darauf, dass Medienkompetenzen des Kollegiums zielgerichtet weiterentwickelt werden.",set01,leh
ms_p2,C223a,C22,Die SL befördert die Teamarbeit im Kollegium.,Die SL befördert die Teamarbeit im Kollegium.,set01,leh
rpt_all_bq_p5,C214W213,W21,NA,"Die SL achtet darauf, dass Medienkompetenzen des Kollegiums zielgerichtet weiterentwickelt werden.",set01,leh
rpt_leh_bq_p1,C215,C21,"Die SL fordert ein, dass wir uns individuelles Feedback über unsere Arbeit im Klassenzimmer holen (z. B. durch kollegialen Austausch, Hospitationen, Schülerfeedback).","Die SL fordert ein, dass wir uns individuelles Feedback über unsere Arbeit im Klassenzimmer holen.",set01,leh
ms_p2,B211A,B21,"Ich kann aus interessanten Angeboten auswählen (z. B. AGs, Projekte, Wahlfachangebote).",Ich kann aus interessanten Angeboten auswählen.,set01,sus
rpt_all_p2,C223b,C22,"Die SL setzt sich für eine gute Ausstattung der Arbeitsplätze (z. B. Medienausstattung, Fachräume u. ä.) ein.",Die SL setzt sich für eine gute Ausstattung der Arbeitsplätze ein.,set01,leh
rpt_leh_bq_p1,C222,C22,Die SL bezieht das Kollegium bei wichtigen Entscheidungen frühzeitig ein.,Die SL bezieht das Kollegium bei wichtigen Entscheidungen frühzeitig ein.,set01,leh
rpt_all_bq_p1,C222,C22,Die SL bezieht das Kollegium bei wichtigen Entscheidungen frühzeitig ein.,Die SL bezieht das Kollegium bei wichtigen Entscheidungen frühzeitig ein.,set01,leh
rpt_all_bq_p5,C222,C22,Die SL bezieht das Kollegium bei wichtigen Entscheidungen frühzeitig ein.,Die SL bezieht das Kollegium bei wichtigen Entscheidungen frühzeitig ein.,set01,leh
rpt_leh_bq_p1,C223a,C22,Die SL befördert die Teamarbeit im Kollegium.,Die SL befördert die Teamarbeit im Kollegium.,set01,leh
rpt_all_bq_p1,C223a,C22,Die SL befördert die Teamarbeit im Kollegium.,Die SL befördert die Teamarbeit im Kollegium.,set01,leh
rpt_all_bq_p5,C223a,C22,Die SL befördert die Teamarbeit im Kollegium.,Die SL befördert die Teamarbeit im Kollegium.,set01,leh
rpt_leh_bq_p1,C223b,C22,"Die SL setzt sich für eine gute Ausstattung der Arbeitsplätze (z. B. Medienausstattung, Fachräume u. ä.) ein.",Die SL setzt sich für eine gute Ausstattung der Arbeitsplätze ein.,set01,leh
rpt_all_bq_p1,C223b,C22,"Die SL setzt sich für eine gute Ausstattung der Arbeitsplätze (z. B. Medienausstattung, Fachräume u. ä.) ein.",Die SL setzt sich für eine gute Ausstattung der Arbeitsplätze ein.,set01,leh
rpt_all_bq_p5,C223b,C22,"Die SL setzt sich für eine gute Ausstattung der Arbeitsplätze (z. B. Medienausstattung, Fachräume u. ä.) ein.",Die SL setzt sich für eine gute Ausstattung der Arbeitsplätze ein.,set01,leh
rpt_leh_bq_p1,C224,C22,Die SL gibt mir konstruktives und motivierendes Feedback zu meiner Arbeit.,Die SL gibt mir konstruktives und motivierendes Feedback zu meiner Arbeit.,set01,leh
rpt_all_bq_p1,C224,C22,Die SL gibt mir konstruktives und motivierendes Feedback zu meiner Arbeit.,Die SL gibt mir konstruktives und motivierendes Feedback zu meiner Arbeit.,set01,leh
rpt_all_bq_p5,C224,C22,Die SL gibt mir konstruktives und motivierendes Feedback zu meiner Arbeit.,Die SL gibt mir konstruktives und motivierendes Feedback zu meiner Arbeit.,set01,leh
rpt_leh_bq_p1,C231,C23,Die SL trägt mit ihrem Führungsstil zu einer Vorbeugung von Konflikten innerhalb des Schulpersonals bei.,Die SL trägt mit ihrem Führungsstil zu einer Vorbeugung von Konflikten innerhalb des Schulpersonals bei.,set01,leh
rpt_all_bq_p1,C231,C23,Die SL trägt mit ihrem Führungsstil zu einer Vorbeugung von Konflikten innerhalb des Schulpersonals bei.,Die SL trägt mit ihrem Führungsstil zu einer Vorbeugung von Konflikten innerhalb des Schulpersonals bei.,set01,leh
rpt_all_bq_p5,C231,C23,Die SL trägt mit ihrem Führungsstil zu einer Vorbeugung von Konflikten innerhalb des Schulpersonals bei.,Die SL trägt mit ihrem Führungsstil zu einer Vorbeugung von Konflikten innerhalb des Schulpersonals bei.,set01,leh
rpt_leh_bq_p1,C232a,C23,Die SL macht den Umgang mit Verhaltensauffälligkeiten der Schülerinnen und Schüler regelmäßig zum Thema.,Die SL macht den Umgang mit Verhaltensauffälligkeiten der SuS regelmäßig zum Thema.,set01,leh
rpt_all_bq_p1,C232a,C23,Die SL macht den Umgang mit Verhaltensauffälligkeiten der Schülerinnen und Schüler regelmäßig zum Thema.,Die SL macht den Umgang mit Verhaltensauffälligkeiten der SuS regelmäßig zum Thema.,set01,leh
rpt_all_bq_p5,C232a,C23,Die SL macht den Umgang mit Verhaltensauffälligkeiten der Schülerinnen und Schüler regelmäßig zum Thema.,Die SL macht den Umgang mit Verhaltensauffälligkeiten der SuS regelmäßig zum Thema.,set01,leh
rpt_leh_bq_p1,C232b,C23,"Die SL unterstützt uns, wenn wir Beratungsangebote nutzen wollen (z. B. kollegiale Beratung, Coaching, Supervision).","Die SL unterstützt uns, wenn wir Beratungsangebote nutzen wollen.",set01,leh
rpt_all_bq_p1,C232b,C23,"Die SL unterstützt uns, wenn wir Beratungsangebote nutzen wollen (z. B. kollegiale Beratung, Coaching, Supervision).","Die SL unterstützt uns, wenn wir Beratungsangebote nutzen wollen.",set01,leh
rpt_all_bq_p5,C232b,C23,"Die SL unterstützt uns, wenn wir Beratungsangebote nutzen wollen (z. B. kollegiale Beratung, Coaching, Supervision).","Die SL unterstützt uns, wenn wir Beratungsangebote nutzen wollen.",set01,leh
rpt_leh_bq_p1,C232c,C23,Die SL unterstützt wirksam bei der Lösung von Konflikten innerhalb des Schulpersonals.,Die SL unterstützt wirksam bei der Lösung von Konflikten innerhalb des Schulpersonals.,set01,leh
rpt_all_bq_p1,C232c,C23,Die SL unterstützt wirksam bei der Lösung von Konflikten innerhalb des Schulpersonals.,Die SL unterstützt wirksam bei der Lösung von Konflikten innerhalb des Schulpersonals.,set01,leh
rpt_all_bq_p5,C232c,C23,Die SL unterstützt wirksam bei der Lösung von Konflikten innerhalb des Schulpersonals.,Die SL unterstützt wirksam bei der Lösung von Konflikten innerhalb des Schulpersonals.,set01,leh
rpt_leh_bq_p1,C312,C31,"... schafft gute Bedingungen, damit wir gemeinsam an der Schul- und Unterrichtsentwicklung arbeiten können.","Die SL schafft gute Bedingungen, damit wir gemeinsam an der Schul- u. Unt.entwicklung arbeiten können.",set01,leh
rpt_all_p2,B211B,B21,"Die Schule hat mich neugierig auf neue Themen gemacht (z. B. Musik, Theater, Berufe, Studiengänge, Sportarten).",Die Schule hat mich neugierig auf neue Themen gemacht.,set01,sus
ms_p2,C223b,C22,"Die SL setzt sich für eine gute Ausstattung der Arbeitsplätze (z. B. Medienausstattung, Fachräume u. ä.) ein.",Die SL setzt sich für eine gute Ausstattung der Arbeitsplätze ein.,set01,leh
rpt_leh_bq_p1,C313,C31,"... motiviert die Lehrkräfte, an der Schul- und Unterrichtsentwicklung aktiv mitzuwirken.","Die SL motiviert die Lehrkräfte, an der Schul- u. Unt.entwicklung aktiv mitzuwirken.",set01,leh
rpt_all_p2,C224,C22,Die SL gibt mir konstruktives und motivierendes Feedback zu meiner Arbeit.,Die SL gibt mir konstruktives und motivierendes Feedback zu meiner Arbeit.,set01,leh
gm_p2,A211B,A21,"Ich weiß genau, was ich in der Unterrichtsstunde lernen soll.","MS_Ich weiß genau, was ich in der Unterrichtsstunde lernen soll.",set01,sus
rpt_leh_bq_p1,C314a,C31,Die SL regt regelmäßig zur Reflexion von Unterrichtsroutinen und -methoden an.,Die SL regt regelmäßig zur Reflexion von Unterrichtsroutinen und -methoden an.,set01,leh
rpt_sus_p2,B211B,B21,"Die Schule hat mich neugierig auf neue Themen gemacht (z. B. Musik, Theater, Berufe, Studiengänge, Sportarten).",Die Schule hat mich neugierig auf neue Themen gemacht.,set01,sus
ms_p2,C224,C22,Die SL gibt mir konstruktives und motivierendes Feedback zu meiner Arbeit.,Die SL gibt mir konstruktives und motivierendes Feedback zu meiner Arbeit.,set01,leh
rpt_leh_bq_p1,C314b,C31,Die SL regt regelmäßig zur Diskussion gemeinsamer Standards guten Unterrichts an.,Die SL regt regelmäßig zur Diskussion gemeinsamer Standards guten Unterrichts an.,set01,leh
gm_p1,A131W121,W12,NA,GS_Die Lehrkraft erklärt im Unterricht alles geduldig.,set01,sus
gm_p1,A131W121m,W12,NA,"MS_Die Lehrkraft bleibt geduldig, wenn sie mir etwas erklärt.",set01,sus
rpt_leh_bq_p1,C317W211a,C31,… legt großen Wert auf das digitale Lehren und Lernen.,Die SL legt großen Wert auf das digitale Lehren und Lernen.,set01,leh
rpt_leh_bq_p1,C317W211a,W21,NA,Die SL legt großen Wert auf das digitale Lehren und Lernen.,set01,leh
gm_p1,A134W122,W12,NA,"GS_Ich traue mich, im Unterricht Fragen zu stellen, wenn ich etwas nicht verstehe.",set01,sus
rpt_all_bq_p1,C317W211a,W21,NA,Die SL legt großen Wert auf das digitale Lehren und Lernen.,set01,leh
gm_p1,A134W122m,W12,NA,"MS_Ich traue mich, im Unterricht Fragen zu stellen, wenn ich etwas nicht verstehe.",set01,sus
rpt_all_bq_p5,C317W211a,W21,NA,Die SL legt großen Wert auf das digitale Lehren und Lernen.,set01,leh
rpt_leh_bq_p1,C317W211b,C31,… befördert die konzeptionelle Weiterentwicklung des digitalen Lehrens und Lernens.,Die SL befördert die konzeptionelle Weiterentwicklung des digitalen Lehrens und Lernens.,set01,leh
rpt_leh_bq_p1,C317W211b,W21,NA,Die SL befördert die konzeptionelle Weiterentwicklung des digitalen Lehrens und Lernens.,set01,leh
gs_p1,C317W211b,W21,NA,Die SL befördert die konzeptionelle Weiterentwicklung des digitalen Lehrens und Lernens.,set01,leh
rpt_all_bq_p1,C317W211b,W21,NA,Die SL befördert die konzeptionelle Weiterentwicklung des digitalen Lehrens und Lernens.,set01,leh
gs_p1,C341,C34,"Ergebnisse aus klassenübergreifenden Leistungstests (z. B. VERA, klassenübergreifende Aufgaben, Jahrgangsstufentests o.ä.) sind regelmäßig Thema in einer Lehrerkonferenz.",Ergebnisse aus klassenübergreifenden Leistungstests sind regelmäßig Thema in einer Lehrerkonferenz.,set01,leh
rpt_all_bq_p5,C317W211b,W21,NA,Die SL befördert die konzeptionelle Weiterentwicklung des digitalen Lehrens und Lernens.,set01,leh
rpt_all_bq_p1,C331,C33,Wir werden gelegentlich im Rahmen der Qualitätsentwicklung der Berufsschule befragt (z. B. zu Themen des Qualitätsmanagements).,Wir werden gelegentlich im Rahmen der Qualitätsentwicklung der Berufsschule befragt.,set01,aus
rpt_all_bq_p5,C331,C33,Wir werden gelegentlich im Rahmen der Qualitätsentwicklung der Berufsschule befragt (z. B. zu Themen des Qualitätsmanagements).,Wir werden gelegentlich im Rahmen der Qualitätsentwicklung der Berufsschule befragt.,set01,aus
rpt_leh_bq_p1,C341,C34,"Leistungsfeststellungen (extern oder intern) sind regelmäßig Thema in einer Abteilungssitzung, Fachkonferenz oder Teamsitzung.","Leistungsfeststellungen (extern oder intern) sind regelmäßig Thema in einer Abteilungssitzung, Fachkonferenz oder Teamsitzung.",set01,leh
rpt_all_bq_p1,C341,C34,"Leistungsfeststellungen (extern oder intern) sind regelmäßig Thema in einer Abteilungssitzung, Fachkonferenz oder Teamsitzung.","Leistungsfeststellungen (extern oder intern) sind regelmäßig Thema in einer Abteilungssitzung, Fachkonferenz oder Teamsitzung.",set01,leh
rpt_all_bq_p5,C341,C34,"Leistungsfeststellungen (extern oder intern) sind regelmäßig Thema in einer Abteilungssitzung, Fachkonferenz oder Teamsitzung.","Leistungsfeststellungen (extern oder intern) sind regelmäßig Thema in einer Abteilungssitzung, Fachkonferenz oder Teamsitzung.",set01,leh
rpt_leh_bq_p1,D111a,D11,Wir arbeiten gemeinsam an der Entwicklung von kompetenzorientierten Aufgaben (z. B. in den Fachkonferenzen).,Wir arbeiten gemeinsam an der Entwicklung von kompetenzorientierten Aufgaben.,set01,leh
gs_p1,D111a,D11,Wir arbeiten gemeinsam an der Entwicklung von kompetenzorientierten Aufgaben (z. B. in den Fachkonferenzen).,Wir arbeiten gemeinsam an der Entwicklung von kompetenzorientierten Aufgaben.,set01,leh
gs_p1,D111b,D11,Wir tauschen uns intensiv über Methoden eines kompetenzorientierten Unterrichts aus.,Wir tauschen uns intensiv über Methoden eines kompetenzorientierten Unterrichts aus.,set01,leh
rpt_leh_bq_p1,D111b,D11,Wir tauschen uns intensiv über Methoden eines kompetenzorientierten Unterrichts aus.,Wir tauschen uns intensiv über Methoden eines kompetenzorientierten Unterrichts aus.,set01,leh
rpt_all_fz_p1,A131W121,W12,NA,GS_Die Lehrkraft erklärt im Unterricht alles geduldig.,set01,sus
rpt_all_fz_p1,A131W121m,W12,NA,MS_Die Lehrkraft erklärt im Unterricht alles geduldig.,set01,sus
rpt_leh_bq_p1,D111c,D11,Der Erwerb überfachlicher Kompetenzen wird in den didaktischen Jahresplanungen berücksichtigt.,Der Erwerb überfachlicher Kompetenzen wird in den didaktischen Jahresplanungen berücksichtigt.,set01,leh
rpt_all_fz_p1,A134W122,W12,NA,"GS_Ich traue mich, im Unterricht Fragen zu stellen, wenn ich etwas nicht verstehe.",set01,sus
rpt_all_fz_p1,A134W122m,W12,NA,"MS_Ich traue mich, im Unterricht Fragen zu stellen, wenn ich etwas nicht verstehe.",set01,sus
rpt_leh_bq_p1,D111d,D11,"Bei der Leistungsmessung überprüfen wir nicht nur Wissen, sondern auch Kompetenzen.","Bei der Leistungsmessung überprüfen wir nicht nur Wissen, sondern auch Kompetenzen.",set01,leh
rpt_all_fz_p1,B131W124,W12,NA,GS_In den Pausen bin ich mit meinen Freundinnen oder Freunden zusammen.,set01,sus
rpt_all_fz_p1,B131W124D,W12,NA,Die Lehrkräfte helfen sich und stehen stets füreinander ein.,set01,leh
rpt_leh_bq_p1,D112W231,D11,"Im Kollegium diskutieren wir regelmäßig, wie wir digitale Medien im Unterricht lernförderlich einsetzen können.","Im Kollegium diskutieren wir regelmäßig, wie wir dig. Medien im Unt. lernförderlich einsetzen können.",set01,leh
rpt_leh_bq_p1,D112W231,W23,NA,"Im Kollegium diskutieren wir regelmäßig, wie wir dig. Medien im Unt. lernförderlich einsetzen können.",set01,leh
gm_p2,A213m,A21,"Ich weiß, was meine Lehrerin/mein Lehrer von mir erwartet.","MS_Ich weiß, was die Lehrkraft von mir erwartet.",set01,sus
gm_p2,B123m,B12,Ich werde an der Schule fair behandelt.,MS_Ich werde an der Schule fair behandelt.,set01,sus
ms_p2,B211B,B21,"Die Schule hat mich neugierig auf neue Themen gemacht (z. B. Musik, Theater, Berufe, Studiengänge, Sportarten).",Die Schule hat mich neugierig auf neue Themen gemacht.,set01,sus
gs_p4,C132b,C13,Wir haben an unserer Schule ein gut gepflegtes Ablagesystem zur gemeinsamen Nutzung von Unterrichtsmaterialien.,Gut gepflegtes Ablagesystem zur gemeinsamen Nutzung von Unterrichtsmaterialien,set01,leh
rpt_leh_bq_p1,D121a,D12,Ich bereite meinen Unterricht auf Basis von gemeinsam gesteckten Zielen vor.,Ich bereite meinen Unterricht auf Basis von gemeinsam gesteckten Zielen vor.,set01,leh
rpt_all_p2,B212,B21,"Es gibt gute Gelegenheiten, meine besonderen Begabungen weiterzuentwickeln (z. B. über die Teilnahme an Wettbewerben).","Gute Gelegenheiten, besondere Begabungen weiterzuentwickeln",set01,sus
gs_p4,C211,C21,Die SL kennt und unterstützt meine beruflichen Interessen.,Die SL kennt und unterstützt meine beruflichen Interessen.,set01,leh
rpt_leh_bq_p1,D121b,D12,Ich entwickle zusammen mit Kolleginnen und Kollegen kompetenzorientierte Unterrichtsstunden.,Ich entwickle zusammen mit Kolleg. kompetenzorientierte Unterrichtsstunden.,set01,leh
rpt_sus_p2,B212,B21,"Es gibt gute Gelegenheiten, meine besonderen Begabungen weiterzuentwickeln (z. B. über die Teilnahme an Wettbewerben).","Gute Gelegenheiten, besondere Begabungen weiterzuentwickeln",set01,sus
gm_p2,A123A,A12,Im Unterricht wird keine Zeit vertrödelt.,MS_Im Unterricht wird keine Zeit vertrödelt.,set01,sus
rpt_leh_bq_p1,D121c,D12,Wir arbeiten gemeinsam an der Erstellung von Material zur Differenzierung und Individualisierung.,Wir arbeiten gemeinsam an der Erstellung von Material zur Differenzierung u. Individualisierung.,set01,leh
gm_p2,A432,A43,"Im Unterricht wird niemand ausgelacht, der einen Fehler macht.","MS_Im Unterricht wird niemand ausgelacht, der einen Fehler macht.",set01,sus
ms_p2,B212,B21,"Es gibt gute Gelegenheiten, meine besonderen Begabungen weiterzuentwickeln (z. B. über die Teilnahme an Wettbewerben).","Gute Gelegenheiten, besondere Begabungen weiterzuentwickeln",set01,sus
rpt_leh_bq_p1,D122,D12,"Ich habe den Eindruck, dass gemeinsam geplante Maßnahmen zur Unterrichtsentwicklung bei uns konsequent umgesetzt werden.","Eindruck, dass gemeinsam geplante Maßnahmen zur Unt.entwicklung bei uns konsequent umgesetzt werden",set01,leh
gm_p2,A133A,A13,In diesem Unterricht fühle ich mich wohl.,MS_In diesem Unterricht fühle ich mich wohl.,set01,sus
gs_p4,C212a,C21,Die SL führt mit mir regelmäßig Mitarbeitergespräche.,Die SL führt mit mir regelmäßig Mitarbeitergespräche.,set01,leh
rpt_leh_bq_p1,D123W232a,D12,Ich entwickle zusammen mit Kolleginnen und Kollegen meiner Schule mediengestützte Unterrichtsstunden.,Entwickle zusammen mit Kolleg. meiner Schule mediengestützte Unterrichtsstunden,set01,leh
rpt_leh_bq_p1,D123W232a,W23,NA,Entwickle zusammen mit Kolleg. meiner Schule mediengestützte Unterrichtsstunden,set01,leh
gs_p4,B132,B13b,"<div class=""videodetector""><span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Ich fühle mich wohl in der Schule.</span></span></b></span></div>",Ich fühle mich wohl in der Schule.,set01,sus
gm_p2,A642,A64,Meine Lehrerin/mein Lehrer bespricht mit uns die Hausaufgaben.,MS_Unsere Lehrkraft bespricht mit uns die Hausaufgaben.,set01,sus
rpt_all_bq_p1,Z1A,ZA,Mit der Unterstützung der Auszubildenden beim Lernen bin ich ...,Mit der Unterstützung der Auszubildenden beim Lernen bin ich ...,set03,aus
rpt_all_bq_p5,Z1A,ZA,Mit der Unterstützung der Auszubildenden beim Lernen bin ich ...,Mit der Unterstützung der Auszubildenden beim Lernen bin ich ...,set03,aus
rpt_leh_bq_p1,D123W232b,D12,Wir stimmen den Einsatz digitaler Medien fächerbezogen und altersgerecht ab.,Wir stimmen den Einsatz digitaler Medien fächerbezogen und altersgerecht ab.,set01,leh
rpt_leh_bq_p1,D123W232b,W23,NA,Wir stimmen den Einsatz digitaler Medien fächerbezogen und altersgerecht ab.,set01,leh
rpt_all_bq_p1,Z2A,ZA,Mit der Ausstattung der Fachräume/Werkstätten der Berufsschule bin ich ...,Mit der Ausstattung der Fachräume/Werkstätten der Berufsschule bin ich ...,set03,aus
rpt_all_bq_p5,Z2A,ZA,Mit der Ausstattung der Fachräume/Werkstätten der Berufsschule bin ich ...,Mit der Ausstattung der Fachräume/Werkstätten der Berufsschule bin ich ...,set03,aus
rpt_all_bq_p1,Z3A,ZA,Mit der Medienausstattung der Berufsschule bin ich ...,Mit der Medienausstattung der Berufsschule bin ich ...,set03,aus
rpt_all_bq_p5,Z3A,ZA,Mit der Medienausstattung der Berufsschule bin ich ...,Mit der Medienausstattung der Berufsschule bin ich ...,set03,aus
rpt_leh_bq_p1,D124,D12,Wir stimmen die Maßstäbe zur Leistungsbeurteilung gemeinsam ab (z. B. in Fachkonferenzen).,Wir stimmen die Maßstäbe zur Leistungsbeurteilung gemeinsam ab.,set01,leh
rpt_all_bq_p1,Z4A,ZA,Mit der Erreichbarkeit der Lehrkräfte bin ich ...,Mit der Erreichbarkeit der Lehrkräfte bin ich ...,set03,aus
rpt_all_bq_p5,Z4A,ZA,Mit der Erreichbarkeit der Lehrkräfte bin ich ...,Mit der Erreichbarkeit der Lehrkräfte bin ich ...,set03,aus
